region,spp.name,extant,env.opt,time.of.origin,time.of.extinction,time.of.sp.origin,time.of.sp.extinction,reg.env,carry.cap
9,825,1,36.7415680672422,670,30001,667,30001,32.7272727272727,10000
9,111,1,33.203436578687,517,30001,516,30001,32.7272727272727,10000
9,179,1,33.481958472877,553,30001,553,30001,32.7272727272727,10000
9,944,1,36.9294281116897,682,30001,677,30001,32.7272727272727,10000
9,329,1,34.5098502014988,602,30001,596,30001,32.7272727272727,10000
9,872,1,38.242557396449,671,30001,671,30001,32.7272727272727,10000
9,194,0,40.848823108878,690,694,557,30001,32.7272727272727,10000
9,850,1,34.08679363468,672,30001,669,30001,32.7272727272727,10000
9,1249,0,40.7715157564329,724,727,701,30001,32.7272727272727,10000
9,81,0,39.951922302104,526,553,488,30001,32.7272727272727,10000
9,318,1,35.709314795724,594,30001,594,30001,32.7272727272727,10000
9,157,1,37.703187758796,544,30001,542,30001,32.7272727272727,10000
9,680,1,35.8822939093003,653,30001,653,30001,32.7272727272727,10000
9,537,1,37.2781928722263,638,30001,632,30001,32.7272727272727,10000
9,739,1,34.9985275987642,658,30001,658,30001,32.7272727272727,10000
9,518,0,40.0334605222146,658,679,629,30001,32.7272727272727,10000
9,795,1,34.7888644874721,666,30001,664,30001,32.7272727272727,10000
9,939,1,37.5427247763751,690,30001,676,30001,32.7272727272727,10000
9,1605,1,35.9258645326779,719,30001,719,30001,32.7272727272727,10000
9,24,0,39.7877890188363,574,578,397,30001,32.7272727272727,10000
9,1689,1,34.5128973444081,726,30001,722,30001,32.7272727272727,10000
9,1396,1,35.8285329240533,713,30001,709,30001,32.7272727272727,10000
9,1010,1,32.5242299007008,683,30001,683,30001,32.7272727272727,10000
9,1101,1,34.7924036156158,690,30001,689,30001,32.7272727272727,10000
9,380,1,35.904368824669,613,30001,606,30001,32.7272727272727,10000
9,169,1,38.2910219774522,549,30001,548,30001,32.7272727272727,10000
9,147,1,37.8304614341677,544,30001,539,30001,32.7272727272727,10000
9,1014,1,34.8636330435488,691,30001,683,30001,32.7272727272727,10000
9,784,1,35.9707699916323,663,30001,662,30001,32.7272727272727,10000
9,244,1,37.1170937598252,579,30001,573,30001,32.7272727272727,10000
9,1929,1,32.3966978334527,732,30001,732,30001,32.7272727272727,10000
9,1836,1,34.636355526131,732,30001,728,30001,32.7272727272727,10000
9,100,1,35.4980042343844,510,30001,508,30001,32.7272727272727,10000
9,1107,1,36.8661517406469,690,30001,690,30001,32.7272727272727,10000
9,978,1,34.0938780655884,682,30001,680,30001,32.7272727272727,10000
9,1935,1,34.0642484586636,732,30001,732,30001,32.7272727272727,10000
9,885,1,31.7348388613844,672,30001,672,30001,32.7272727272727,10000
9,492,1,38.0007140903298,626,30001,625,30001,32.7272727272727,10000
9,236,1,35.3191097321978,573,30001,570,30001,32.7272727272727,10000
9,879,0,40.7666762867812,680,683,671,30001,32.7272727272727,10000
9,946,1,35.3362828143073,678,30001,677,30001,32.7272727272727,10000
9,703,1,36.9611392494877,666,30001,654,30001,32.7272727272727,10000
9,719,1,34.6783533156718,656,30001,656,30001,32.7272727272727,10000
9,1696,1,37.9491881785404,732,30001,722,30001,32.7272727272727,10000
9,1305,1,39.3941397588468,710,30001,704,30001,32.7272727272727,10000
9,561,1,35.9660375765363,638,30001,637,30001,32.7272727272727,10000
9,820,1,37.4379959303065,669,30001,666,30001,32.7272727272727,10000
9,57,1,33.4115690493175,467,30001,464,30001,32.7272727272727,10000
9,1908,1,35.7380526749164,733,30001,731,30001,32.7272727272727,10000
9,809,1,37.7898239908738,666,30001,665,30001,32.7272727272727,10000
9,1298,1,32.3384191880579,704,30001,704,30001,32.7272727272727,10000
9,1798,1,38.9975845616384,733,30001,726,30001,32.7272727272727,10000
9,1693,1,38.4251069238952,733,30001,722,30001,32.7272727272727,10000
9,456,1,36.3131644336256,622,30001,620,30001,32.7272727272727,10000
9,731,0,40.3878722369721,712,720,656,30001,32.7272727272727,10000
9,1955,1,34.5351645140995,733,30001,733,30001,32.7272727272727,10000
9,1956,1,31.7858417829786,733,30001,733,30001,32.7272727272727,10000
9,1957,1,34.0893353026523,733,30001,733,30001,32.7272727272727,10000
9,1958,1,33.3825438489844,733,30001,733,30001,32.7272727272727,10000
9,391,1,33.2880078141313,609,30001,609,30001,32.7272727272727,10000
9,194,0,40.848823108878,660,662,557,30001,32.7272727272727,10000
9,1784,1,34.9883786756301,726,30001,726,30001,32.7272727272727,10000
9,1785,1,33.8601569538278,726,30001,726,30001,32.7272727272727,10000
9,1786,1,33.9256862108875,726,30001,726,30001,32.7272727272727,10000
9,1608,1,35.9120302002855,719,30001,719,30001,32.7272727272727,10000
9,1425,1,38.9018013387924,712,30001,710,30001,32.7272727272727,10000
9,383,1,36.8656312473259,609,30001,607,30001,32.7272727272727,10000
9,338,1,32.6155298994654,599,30001,599,30001,32.7272727272727,10000
9,123,1,37.92070373611,531,30001,523,30001,32.7272727272727,10000
9,519,0,40.581989689016,643,644,629,30001,32.7272727272727,10000
9,1578,1,38.4601634365186,719,30001,717,30001,32.7272727272727,10000
9,912,1,35.414738963805,675,30001,674,30001,32.7272727272727,10000
9,1093,1,32.0304279205034,689,30001,689,30001,32.7272727272727,10000
9,1598,1,38.088751601085,719,30001,718,30001,32.7272727272727,10000
9,1277,1,37.0003994199609,706,30001,702,30001,32.7272727272727,10000
9,551,1,34.9134957112154,637,30001,636,30001,32.7272727272727,10000
9,184,1,35.7218503942168,560,30001,555,30001,32.7272727272727,10000
9,779,1,36.5092173351441,663,30001,661,30001,32.7272727272727,10000
9,902,0,40.2703935668444,729,731,673,30001,32.7272727272727,10000
9,1089,1,36.3330649357845,707,30001,688,30001,32.7272727272727,10000
9,715,0,40.2492338844164,693,706,655,30001,32.7272727272727,10000
9,1509,1,35.6233657927036,715,30001,714,30001,32.7272727272727,10000
9,509,1,39.2581509504639,633,30001,628,30001,32.7272727272727,10000
9,549,1,34.4907355415586,636,30001,636,30001,32.7272727272727,10000
9,710,1,36.3957341330987,658,30001,655,30001,32.7272727272727,10000
9,1280,1,37.8934705039247,707,30001,702,30001,32.7272727272727,10000
9,63,1,36.1397770514655,472,30001,471,30001,32.7272727272727,10000
9,1159,0,40.1186152942223,702,708,694,30001,32.7272727272727,10000
9,270,1,39.5890216751516,590,30001,584,30001,32.7272727272727,10000
9,895,1,35.1004407158812,673,30001,673,30001,32.7272727272727,10000
9,1376,1,35.4143673863457,712,30001,708,30001,32.7272727272727,10000
9,1756,1,28.9025762688834,726,30001,725,30001,32.7272727272727,10000
9,1382,1,36.6561998300526,712,30001,708,30001,32.7272727272727,10000
9,1824,0,39.945309127416,739,762,727,30001,32.7272727272727,10000
9,1358,0,39.9979859381242,726,761,707,30001,32.7272727272727,10000
9,1118,0,39.8782243183699,712,715,690,30001,32.7272727272727,10000
9,448,0,40.5315368814294,712,729,619,30001,32.7272727272727,10000
9,264,0,40.3472071119655,703,710,582,30001,32.7272727272727,10000
9,1125,1,35.6935054434575,694,30001,691,30001,32.7272727272727,10000
9,156,1,36.0399490304497,542,30001,542,30001,32.7272727272727,10000
9,1642,0,40.7711262957733,730,732,720,30001,32.7272727272727,10000
9,761,0,40.1461699529227,695,709,659,30001,32.7272727272727,10000
9,1163,1,30.8916337478719,695,30001,695,30001,32.7272727272727,10000
9,2012,1,38.2127767755485,739,30001,735,30001,32.7272727272727,10000
9,2056,1,39.5583450449369,741,30001,737,30001,32.7272727272727,10000
9,1747,1,37.1862606632369,730,30001,724,30001,32.7272727272727,10000
9,2109,1,34.6909058751983,740,30001,739,30001,32.7272727272727,10000
9,2106,1,37.4175043380648,740,30001,739,30001,32.7272727272727,10000
9,1434,1,34.1381647014687,714,30001,711,30001,32.7272727272727,10000
9,81,0,39.951922302104,583,611,488,30001,32.7272727272727,10000
9,534,1,36.6023730772618,636,30001,632,30001,32.7272727272727,10000
9,1441,1,35.1522338952757,714,30001,711,30001,32.7272727272727,10000
9,190,0,39.7387345353796,564,565,557,30001,32.7272727272727,10000
9,80,1,37.5406949988696,488,30001,487,30001,32.7272727272727,10000
9,1466,1,33.3322069108017,714,30001,712,30001,32.7272727272727,10000
9,1469,1,38.2119630164779,714,30001,712,30001,32.7272727272727,10000
9,1471,1,38.5586777511001,714,30001,712,30001,32.7272727272727,10000
9,1251,1,32.4914042859261,714,30001,701,30001,32.7272727272727,10000
9,1463,1,35.4632034504911,714,30001,712,30001,32.7272727272727,10000
9,1182,0,40.7368698193176,714,718,696,30001,32.7272727272727,10000
9,1082,1,35.2727005327464,693,30001,688,30001,32.7272727272727,10000
9,1255,1,37.7231672954376,707,30001,701,30001,32.7272727272727,10000
9,1475,1,36.6536845112467,714,30001,712,30001,32.7272727272727,10000
9,1488,1,37.9679972332203,714,30001,713,30001,32.7272727272727,10000
9,1485,1,38.3897218307372,714,30001,713,30001,32.7272727272727,10000
9,979,1,37.9704780358609,707,30001,680,30001,32.7272727272727,10000
9,251,1,35.8210338898847,584,30001,578,30001,32.7272727272727,10000
9,137,1,36.8526788818455,532,30001,531,30001,32.7272727272727,10000
9,78,1,38.0129609820352,489,30001,483,30001,32.7272727272727,10000
9,759,0,39.9423951698091,700,706,659,30001,32.7272727272727,10000
9,343,1,37.0760133815951,606,30001,600,30001,32.7272727272727,10000
9,582,1,38.0730631876033,641,30001,639,30001,32.7272727272727,10000
9,1111,1,37.2924119053248,693,30001,690,30001,32.7272727272727,10000
9,432,0,41.037899368494,648,649,616,30001,32.7272727272727,10000
9,2124,1,32.7783054393085,740,30001,740,30001,32.7272727272727,10000
9,2092,1,37.0002532981225,739,30001,739,30001,32.7272727272727,10000
9,1939,1,36.5880629694917,734,30001,732,30001,32.7272727272727,10000
9,597,1,39.2649251651906,651,30001,641,30001,32.7272727272727,10000
9,1229,1,31.718844764675,700,30001,700,30001,32.7272727272727,10000
9,304,1,38.5654447916596,598,30001,591,30001,32.7272727272727,10000
9,1132,1,34.3062914793044,692,30001,692,30001,32.7272727272727,10000
9,917,0,40.0034072269195,704,711,674,30001,32.7272727272727,10000
9,1750,1,39.762705629663,727,30001,724,30001,32.7272727272727,10000
9,813,0,40.3047195767854,686,688,665,30001,32.7272727272727,10000
9,976,0,40.1674121637797,721,733,680,30001,32.7272727272727,10000
9,907,1,35.9105329739814,674,30001,674,30001,32.7272727272727,10000
9,158,1,38.7255649408499,557,30001,542,30001,32.7272727272727,10000
9,905,1,37.4278546823426,679,30001,673,30001,32.7272727272727,10000
9,596,1,36.6767750692048,645,30001,641,30001,32.7272727272727,10000
9,666,1,36.8389765410484,655,30001,650,30001,32.7272727272727,10000
9,496,1,32.4723486008,626,30001,626,30001,32.7272727272727,10000
9,904,1,36.2608433012316,674,30001,673,30001,32.7272727272727,10000
9,385,1,37.5005283378536,611,30001,607,30001,32.7272727272727,10000
9,603,1,37.59704839391,645,30001,642,30001,32.7272727272727,10000
9,1064,1,35.3011028369397,691,30001,687,30001,32.7272727272727,10000
9,1000,1,34.919541120289,683,30001,682,30001,32.7272727272727,10000
9,415,1,37.0808645793405,617,30001,613,30001,32.7272727272727,10000
9,249,1,33.8069016594751,578,30001,578,30001,32.7272727272727,10000
9,340,1,37.2685544945132,606,30001,599,30001,32.7272727272727,10000
9,522,1,35.1355513236093,630,30001,630,30001,32.7272727272727,10000
9,376,1,38.1351372289108,607,30001,605,30001,32.7272727272727,10000
9,194,0,40.848823108878,654,655,557,30001,32.7272727272727,10000
9,1662,1,36.978502143152,723,30001,721,30001,32.7272727272727,10000
9,406,1,37.4127846787494,614,30001,611,30001,32.7272727272727,10000
9,1196,0,40.9128924086707,704,707,697,30001,32.7272727272727,10000
9,119,1,37.5228505558217,521,30001,520,30001,32.7272727272727,10000
9,1273,1,37.683352313752,704,30001,702,30001,32.7272727272727,10000
9,141,0,40.6578311718971,582,583,532,30001,32.7272727272727,10000
9,714,1,38.1435906477278,657,30001,655,30001,32.7272727272727,10000
9,1760,1,35.7908833913834,725,30001,725,30001,32.7272727272727,10000
9,635,1,32.5850407972708,647,30001,647,30001,32.7272727272727,10000
9,1644,1,36.4359919736825,725,30001,720,30001,32.7272727272727,10000
9,352,1,36.9637470389677,603,30001,602,30001,32.7272727272727,10000
9,1589,1,37.8596626824812,720,30001,718,30001,32.7272727272727,10000
9,814,0,41.5112959654486,702,704,665,30001,32.7272727272727,10000
9,64,1,36.3168816238992,473,30001,473,30001,32.7272727272727,10000
9,432,0,41.037899368494,669,670,616,30001,32.7272727272727,10000
9,1175,1,34.9808191013247,697,30001,696,30001,32.7272727272727,10000
9,1143,1,39.8280252317044,720,30001,692,30001,32.7272727272727,10000
9,204,1,35.9313186674223,562,30001,562,30001,32.7272727272727,10000
9,2156,1,36.532052100038,742,30001,741,30001,32.7272727272727,10000
9,862,1,36.755055167521,673,30001,670,30001,32.7272727272727,10000
9,296,1,35.9067849735242,592,30001,589,30001,32.7272727272727,10000
9,879,0,40.7666762867812,705,708,671,30001,32.7272727272727,10000
9,620,1,38.1065809030488,655,30001,644,30001,32.7272727272727,10000
9,1250,1,35.8917774031975,702,30001,701,30001,32.7272727272727,10000
9,1235,1,37.6234721730571,702,30001,700,30001,32.7272727272727,10000
9,2137,1,34.5797992649485,742,30001,740,30001,32.7272727272727,10000
9,975,1,34.2548183934115,683,30001,680,30001,32.7272727272727,10000
9,53,1,35.6698472975185,720,30001,460,30001,32.7272727272727,10000
9,796,0,40.2153462671306,709,727,664,30001,32.7272727272727,10000
9,115,1,38.4754577424235,527,30001,518,30001,32.7272727272727,10000
9,165,1,37.3019098354428,549,30001,545,30001,32.7272727272727,10000
9,1729,1,35.4821992186784,730,30001,724,30001,32.7272727272727,10000
9,830,1,37.6321463986451,668,30001,668,30001,32.7272727272727,10000
9,24,0,39.7877890188363,715,730,397,30001,32.7272727272727,10000
9,1017,1,36.2379364096987,684,30001,683,30001,32.7272727272727,10000
9,1508,1,35.1360124655415,719,30001,714,30001,32.7272727272727,10000
9,81,0,39.951922302104,680,701,488,30001,32.7272727272727,10000
9,1975,0,40.2560871359525,742,763,733,30001,32.7272727272727,10000
9,1389,1,34.6684921209708,709,30001,709,30001,32.7272727272727,10000
9,1481,1,36.8955866259279,715,30001,713,30001,32.7272727272727,10000
9,1864,1,35.8233154535032,733,30001,729,30001,32.7272727272727,10000
9,1867,1,35.7615150335291,730,30001,729,30001,32.7272727272727,10000
9,2120,1,38.5464051059159,743,30001,739,30001,32.7272727272727,10000
9,1363,1,39.1671481046848,709,30001,707,30001,32.7272727272727,10000
9,2169,1,35.9090990121849,743,30001,741,30001,32.7272727272727,10000
9,2167,1,35.7709473637642,743,30001,741,30001,32.7272727272727,10000
9,2216,1,32.8827948731745,743,30001,743,30001,32.7272727272727,10000
9,2217,1,34.4141839193638,743,30001,743,30001,32.7272727272727,10000
9,2218,1,34.5982055323527,743,30001,743,30001,32.7272727272727,10000
9,2219,1,34.0630580274515,743,30001,743,30001,32.7272727272727,10000
9,2220,1,36.8468584902147,743,30001,743,30001,32.7272727272727,10000
9,2195,1,36.3924328322739,743,30001,742,30001,32.7272727272727,10000
9,30,1,38.3548398362289,435,30001,412,30001,32.7272727272727,10000
9,1122,0,40.9227584565471,737,738,691,30001,32.7272727272727,10000
9,1874,1,36.7493162889441,732,30001,729,30001,32.7272727272727,10000
9,2198,1,35.4169983352051,743,30001,742,30001,32.7272727272727,10000
9,2200,1,35.9263876653822,743,30001,742,30001,32.7272727272727,10000
9,874,1,32.4385803454953,683,30001,671,30001,32.7272727272727,10000
9,987,1,36.276369725624,685,30001,681,30001,32.7272727272727,10000
9,2196,1,33.9356547811235,743,30001,742,30001,32.7272727272727,10000
9,1482,1,33.7112284735699,716,30001,713,30001,32.7272727272727,10000
9,1487,1,38.0656613290769,716,30001,713,30001,32.7272727272727,10000
9,1246,1,36.728564490744,701,30001,701,30001,32.7272727272727,10000
9,386,1,34.277732988299,621,30001,607,30001,32.7272727272727,10000
9,1409,1,30.9141266983399,711,30001,710,30001,32.7272727272727,10000
9,1230,1,36.1084600387095,701,30001,700,30001,32.7272727272727,10000
9,287,1,33.805001051474,591,30001,587,30001,32.7272727272727,10000
9,1500,1,38.0232324561325,716,30001,714,30001,32.7272727272727,10000
9,1393,1,35.3177079758655,711,30001,709,30001,32.7272727272727,10000
9,1849,1,33.3823252958437,729,30001,729,30001,32.7272727272727,10000
9,1158,0,40.0840660327647,729,732,694,30001,32.7272727272727,10000
9,1166,1,38.8771372925094,697,30001,695,30001,32.7272727272727,10000
9,1852,1,33.0585340994697,729,30001,729,30001,32.7272727272727,10000
9,1853,1,35.8585106383571,729,30001,729,30001,32.7272727272727,10000
9,1854,1,36.2361077888858,729,30001,729,30001,32.7272727272727,10000
9,1699,1,38.0104875408758,729,30001,722,30001,32.7272727272727,10000
9,1855,1,32.2120258279275,729,30001,729,30001,32.7272727272727,10000
9,1838,1,34.3608032302656,729,30001,728,30001,32.7272727272727,10000
9,671,1,37.023327422137,652,30001,651,30001,32.7272727272727,10000
9,1563,1,35.8009741251719,729,30001,716,30001,32.7272727272727,10000
9,107,0,39.954785907791,638,650,513,30001,32.7272727272727,10000
9,1797,1,37.5622974018042,729,30001,726,30001,32.7272727272727,10000
9,1451,1,39.2756901965894,718,30001,711,30001,32.7272727272727,10000
9,152,1,31.8872169015211,541,30001,541,30001,32.7272727272727,10000
9,1556,1,35.1365435627832,718,30001,716,30001,32.7272727272727,10000
9,1544,0,39.845519934942,718,761,715,30001,32.7272727272727,10000
9,1501,1,34.6390806044924,718,30001,714,30001,32.7272727272727,10000
9,349,1,33.1618262653902,602,30001,602,30001,32.7272727272727,10000
9,761,0,40.1461699529227,679,691,659,30001,32.7272727272727,10000
9,1300,1,33.3277849534498,704,30001,704,30001,32.7272727272727,10000
9,1535,1,35.1756752700857,718,30001,715,30001,32.7272727272727,10000
9,1359,1,38.0990946450809,709,30001,707,30001,32.7272727272727,10000
9,1028,1,32.5641512622295,697,30001,684,30001,32.7272727272727,10000
9,2094,1,32.2445139365162,739,30001,739,30001,32.7272727272727,10000
9,448,0,40.5315368814294,649,652,619,30001,32.7272727272727,10000
9,230,0,40.8184249843644,709,711,568,30001,32.7272727272727,10000
9,171,1,37.1702498583326,565,30001,549,30001,32.7272727272727,10000
9,1997,1,37.260496385587,735,30001,734,30001,32.7272727272727,10000
9,648,0,40.2073881502576,735,739,648,30001,32.7272727272727,10000
9,1992,1,36.5536956577694,735,30001,734,30001,32.7272727272727,10000
9,731,0,40.3878722369721,735,736,656,30001,32.7272727272727,10000
9,812,0,40.3441237702095,735,738,665,30001,32.7272727272727,10000
9,1105,0,39.7711016909169,700,756,689,30001,32.7272727272727,10000
9,519,0,40.581989689016,648,649,629,30001,32.7272727272727,10000
9,1545,1,36.9402563180292,718,30001,715,30001,32.7272727272727,10000
